,transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_name,merchant_city,merchant_state,zip,mcc,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_card,client_id_card,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,Is_fraud,Details
802,7476277,1/1/2010 9:02,1294,2591,$72.08 ,Swipe Transaction,69956,Union,NJ,7083,5310,"
",1294,39,63,1980,7,Female,2244 Mill Boulevard,40.689998626708984,-74.26000213623047,28993.0,59114.0,132715.0,730,2,2591,1294,Visa,Debit,4306973519740031,05/2024,139,True,2,14477.0,04/2008,2008,No,No,
803,7476278,1/1/2010 9:02,1919,1215,$143.69 ,Swipe Transaction,71883,Dallas,TX,75208,3405,"
",1919,83,59,1936,11,Male,7994 Maple Lane,40.95000076293945,-72.19000244140625,37846.0,80493.0,2027.0,610,5,1215,1919,Mastercard,Credit,5361975786587169,07/2024,39,True,1,17400.0,02/2010,2010,No,No,
804,7476280,1/1/2010 9:03,692,2073,$20.29 ,Swipe Transaction,34125,Almont,MI,48003,5813,"
",692,52,65,1967,8,Female,23 Sussex Lane,42.91999816894531,-82.87999725341797,20942.0,42701.0,53696.0,701,4,2073,692,Visa,Debit,4160987980022088,10/2012,11,True,2,18979.0,03/2004,2008,No,,
805,7476283,1/1/2010 9:03,1331,5027,$1.15 ,Swipe Transaction,28644,Olympia,WA,98516,5812,"
",1331,49,70,1971,2,Female,6661 Mill Lane,47.11000061035156,-122.76000213623047,24044.0,49026.0,83385.0,718,1,5027,1331,Mastercard,Debit (Prepaid),5376013028883652,09/2021,68,True,1,26.0,10/2005,2010,No,No,
806,7476284,1/1/2010 9:04,461,5482,$107.12 ,Swipe Transaction,87655,Canton,MI,48188,5310,"
",461,42,68,1977,12,Female,28 Hillside Boulevard,42.29999923706055,-83.4800033569336,32078.0,65403.0,80057.0,784,4,5482,461,Mastercard,Debit,5182820825620434,04/2021,126,True,1,28963.0,11/2007,2012,No,,
807,7476285,1/1/2010 9:04,619,4519,$127.48 ,Swipe Transaction,94597,Rochester,MN,55901,5411,"
",619,54,65,1965,12,Male,498 Littlewood Avenue,44.0099983215332,-92.47000122070312,26478.0,53986.0,58381.0,748,4,4519,619,Mastercard,Debit,5415811108637059,05/2023,230,True,1,39606.0,09/2002,2008,No,No,
808,7476286,1/1/2010 9:04,859,233,$2.90 ,Swipe Transaction,45926,Cookeville,TN,38501,5814,"
",859,51,72,1968,4,Male,865 Wessex Lane,36.150001525878906,-85.5,15955.0,32531.0,78193.0,631,4,233,859,Mastercard,Credit,5753025722639048,09/2023,224,True,2,8800.0,01/2010,2010,No,No,
809,7476288,1/1/2010 9:04,1190,5358,$4.13 ,Swipe Transaction,41260,Summerville,SC,29485,5541,"
",1190,49,65,1970,8,Female,4480 Essex Drive,33.0,-80.16999816894531,21769.0,44383.0,42369.0,707,7,5358,1190,Mastercard,Debit,5988682255641837,11/2022,66,True,2,24272.0,11/1999,2011,No,No,
810,7476289,1/1/2010 9:04,1437,5818,$3.16 ,Swipe Transaction,30896,Belfair,WA,98528,5411,"
",1437,77,65,1942,4,Female,456 Birch Lane,47.43000030517578,-122.91999816894531,19640.0,44807.0,13730.0,751,4,5818,1437,Mastercard,Debit,5809285273861427,05/2021,79,True,2,16959.0,12/2004,2014,No,No,
811,7476290,1/1/2010 9:04,1448,4685,$34.33 ,Online Transaction,39021,ONLINE,,,4784,"
",1448,48,70,1971,12,Female,578 Maple Avenue,35.04999923706055,-82.08999633789062,18899.0,38539.0,0.0,850,3,4685,1448,Visa,Debit,4083033843851772,01/2020,173,True,1,29950.0,09/2008,2013,No,No,
812,7476291,1/1/2010 9:04,1666,993,$23.65 ,Online Transaction,39021,ONLINE,,,4784,"
",1666,61,62,1958,12,Male,649 Spruce Boulevard,32.290000915527344,-81.2300033569336,23029.0,46954.0,69753.0,578,4,993,1666,Visa,Debit,4116719519692656,10/2020,930,True,1,9418.0,02/2001,2012,No,No,
813,7476292,1/1/2010 9:04,1956,2451,$10.21 ,Swipe Transaction,69956,Anaheim,CA,92804,5310,"
",1956,43,71,1976,8,Female,93 11th Avenue,33.810001373291016,-117.97000122070312,18330.0,37371.0,3378.0,739,4,2451,1956,Visa,Debit,4727180781671600,02/2020,986,True,1,16385.0,04/2003,2011,No,No,
814,7476294,1/1/2010 9:05,615,5479,$80.00 ,Swipe Transaction,27092,Channelview,TX,77530,4829,"
",615,35,65,1984,3,Female,3963 Essex Drive,29.43000030517578,-95.23999786376953,21956.0,44766.0,68989.0,713,2,5479,615,Amex,Credit,391140616580579,04/2021,207,True,1,19900.0,11/2007,2011,No,No,
815,7476295,1/1/2010 9:05,1629,4290,$19.14 ,Online Transaction,50404,ONLINE,,,4784,"
",1629,42,63,1977,6,Female,53789 Bayview Street,26.139999389648438,-80.12999725341797,14430.0,29422.0,58679.0,598,1,4290,1629,Mastercard,Debit,5366247073382596,04/2021,515,True,2,18776.0,08/2009,2012,No,No,
816,7476296,1/1/2010 9:06,165,5146,$120.00 ,Swipe Transaction,27092,Oakland,CA,94619,4829,"
",165,34,65,1986,2,Male,95266 Bayview Drive,37.83000183105469,-122.22000122070312,52813.0,107683.0,225017.0,694,3,5146,165,Mastercard,Debit,5803563077451662,11/2020,827,True,2,40628.0,10/2009,2014,No,No,
817,7476297,1/1/2010 9:06,248,1030,$27.33 ,Swipe Transaction,83229,Tampa,FL,33610,5411,"
",248,80,67,1939,12,Female,80471 Eighth Street,27.950000762939453,-82.4800033569336,13254.0,13596.0,352.0,684,4,1030,248,Mastercard,Debit,5939700185835878,09/2010,635,True,2,10792.0,02/2004,2008,No,No,
818,7476298,1/1/2010 9:06,416,180,$2.29 ,Swipe Transaction,61195,Nashville,TN,37211,5541,"
",416,86,65,1933,8,Female,5220 Lincoln Street,36.16999816894531,-86.77999877929688,20030.0,38273.0,1658.0,765,6,180,416,Visa,Credit,4942437694778245,10/2020,805,False,2,14900.0,01/2008,2011,No,,
819,7476299,1/1/2010 9:06,554,2424,$3.53 ,Swipe Transaction,78081,La Porte,TX,77571,5411,"
",554,59,67,1960,8,Male,6310 Sixth Street,29.65999984741211,-95.04000091552734,26170.0,53357.0,114266.0,690,5,2424,554,Visa,Debit (Prepaid),4356014925676102,07/2020,139,True,2,56.0,04/2001,2011,No,,
820,7476300,1/1/2010 9:06,556,2,$45.72 ,Swipe Transaction,73838,Barberton,OH,44203,5211,"
",556,46,66,1973,12,Male,5659 Park Avenue,41.0099983215332,-81.5999984741211,17856.0,36405.0,31815.0,715,2,2,556,Mastercard,Debit,5889825928297675,09/2021,422,True,1,19948.0,01/1995,2011,No,,
821,7476301,1/1/2010 9:06,997,5046,$13.46 ,Swipe Transaction,50783,Jamul,CA,91935,5411,"
",997,57,67,1963,2,Female,339 Little Creek Lane,32.63999938964844,-116.9800033569336,26957.0,54963.0,105623.0,675,4,5046,997,Discover,Credit,6867180010349307,07/2023,59,True,1,11200.0,10/2006,2006,No,No,
822,7476302,1/1/2010 9:06,1718,2029,$52.94 ,Online Transaction,15143,ONLINE,,,4784,"
",1718,81,67,1938,11,Female,766 Third Drive,34.02000045776367,-117.88999938964844,22681.0,33483.0,196.0,698,5,2029,1718,Mastercard,Debit,5804499644308599,07/2023,258,False,2,27480.0,03/2002,2008,No,No,
823,7476303,1/1/2010 9:06,1897,4948,$12.86 ,Swipe Transaction,50783,Huntington Station,NY,11746,5411,"
",1897,38,67,1981,3,Male,683 Washington Street,40.869998931884766,-73.4000015258789,51032.0,104049.0,247623.0,741,2,4948,1897,Mastercard,Debit,5695371675609176,12/2023,110,True,1,51302.0,10/2001,2010,No,No,
824,7476304,1/1/2010 9:07,133,2198,$23.49 ,Online Transaction,39021,ONLINE,,,4784,"
",133,31,65,1988,10,Female,5295 Pine Street,33.95000076293945,-84.54000091552734,30747.0,62692.0,50290.0,698,2,2198,133,Mastercard,Debit,5241330528442158,07/2022,436,True,1,24508.0,03/2008,2009,No,,
825,7476305,1/1/2010 9:07,361,4703,($57.00),Swipe Transaction,22204,Hawthorne,CA,90250,5541,"
",361,43,68,1976,6,Male,125 Plum Drive,33.90999984741211,-118.33999633789062,19153.0,39052.0,65861.0,804,4,4703,361,Visa,Debit (Prepaid),4394875861818282,03/2021,15,True,2,20.0,09/2008,2008,No,,
826,7476306,1/1/2010 9:07,820,3311,$5.22 ,Swipe Transaction,50783,Harwich,MA,2645,5411,"
",820,70,59,1949,12,Female,669 South Street,41.70000076293945,-70.30000305175781,26762.0,41902.0,29713.0,633,5,3311,820,Mastercard,Debit (Prepaid),5416807432483550,08/2013,557,True,2,66.0,06/2006,2010,No,No,
827,7476307,1/1/2010 9:07,1227,122,$3.68 ,Swipe Transaction,44578,Plymouth,MI,48170,5812,"
",1227,65,67,1954,11,Female,727 Eighth Lane,42.369998931884766,-83.45999908447266,33031.0,67344.0,7049.0,804,4,122,1227,Amex,Credit,349565330549626,04/2020,178,False,1,14600.0,01/2007,2007,No,No,
828,7476308,1/1/2010 9:08,361,4703,$19.40 ,Swipe Transaction,22204,Hawthorne,CA,90250,5541,"
",361,43,68,1976,6,Male,125 Plum Drive,33.90999984741211,-118.33999633789062,19153.0,39052.0,65861.0,804,4,4703,361,Visa,Debit (Prepaid),4394875861818282,03/2021,15,True,2,20.0,09/2008,2008,No,No,
829,7476309,1/1/2010 9:08,1634,2464,$4.64 ,Swipe Transaction,72225,Alamo,TX,78516,5411,"
",1634,66,68,1953,3,Male,703 West Drive,26.18000030517578,-98.11000061035156,10091.0,20577.0,60152.0,825,4,2464,1634,Mastercard,Debit,5524436846278703,07/2020,697,True,2,8638.0,04/2004,2014,No,No,
830,7476310,1/1/2010 9:08,1725,3296,$1.01 ,Swipe Transaction,75936,Henrico,VA,23228,5814,"
",1725,49,66,1970,9,Female,791 11th Boulevard,37.54999923706055,-77.45999908447266,20917.0,42652.0,133935.0,729,6,3296,1725,Mastercard,Debit,5197218235211418,01/2021,955,True,2,30950.0,06/2005,2020,No,,
831,7476312,1/1/2010 9:09,870,1039,$2.31 ,Swipe Transaction,46097,Waldorf,MD,20603,5812,"
",870,63,64,1956,3,Female,1389 Park Lane,38.63999938964844,-76.9000015258789,35114.0,71593.0,132181.0,821,3,1039,870,Visa,Debit,4701143570043786,11/2012,807,False,1,28937.0,02/2004,2008,No,No,
832,7476314,1/1/2010 9:09,1356,4752,$4.31 ,Swipe Transaction,86968,Colfax,WI,54730,5812,"
",1356,84,70,1936,1,Male,9 Lafayette Lane,44.9900016784668,-91.72000122070312,19196.0,26676.0,1370.0,733,5,4752,1356,Visa,Credit,4054184324450514,08/2022,45,True,2,8100.0,09/2009,2015,No,No,
833,7476315,1/1/2010 9:09,1517,2985,$5.67 ,Swipe Transaction,61195,Vienna,VA,22182,5541,"
",1517,37,71,1982,3,Male,7954 Wessex Boulevard,38.900001525878906,-77.26000213623047,60593.0,123540.0,236393.0,764,4,2985,1517,Visa,Credit,4225059111399176,06/2021,829,True,2,24900.0,05/2008,2013,No,No,
834,7476316,1/1/2010 9:09,1671,5785,$7.62 ,Swipe Transaction,50783,Tampa,FL,33615,5411,"
",1671,50,57,1969,3,Male,1559 Tenth Street,27.950000762939453,-82.4800033569336,21033.0,42886.0,60474.0,604,1,5785,1671,Visa,Debit,4549207388694992,07/2020,454,True,2,2174.0,12/2002,2010,No,No,
835,7476317,1/1/2010 9:09,1817,2530,$2.68 ,Swipe Transaction,50783,Pearland,TX,77584,5411,"
",1817,52,64,1968,2,Female,25622 Lake Street,29.549999237060547,-95.2699966430664,36253.0,73920.0,166395.0,683,1,2530,1817,Mastercard,Debit,5686575699244488,12/2024,666,True,2,43033.0,04/2007,2013,No,No,
836,7476318,1/1/2010 9:10,714,2616,$4.76 ,Swipe Transaction,20519,Hillsboro,OR,97123,5942,"
",714,61,67,1958,10,Female,72 Second Street,45.34000015258789,-122.66000366210938,35992.0,73383.0,155191.0,760,2,2616,714,Visa,Debit (Prepaid),4636082679216722,11/2022,931,True,2,119.0,04/2009,2009,No,No,
837,7476319,1/1/2010 9:10,822,2558,$0.21 ,Swipe Transaction,59935,Chula Vista,CA,91911,5499,"
",822,51,68,1968,4,Female,6323 Sussex Boulevard,32.61000061035156,-117.02999877929688,16942.0,34540.0,22641.0,793,5,2558,822,Mastercard,Debit,5281056728185174,03/2020,835,True,2,15125.0,04/2008,2012,No,No,
838,7476321,1/1/2010 9:10,1963,3317,$10.18 ,Swipe Transaction,88852,Vacaville,CA,95687,4121,"
",1963,98,69,1921,11,Male,468 Spruce Street,38.349998474121094,-121.93000030517578,26137.0,33869.0,370.0,821,7,3317,1963,Mastercard,Debit,5735308019363324,02/2024,502,True,1,25297.0,06/2006,2006,No,No,
839,7476322,1/1/2010 9:11,64,5429,$8.44 ,Swipe Transaction,72351,Ocoee,FL,34761,5541,"
",64,39,68,1980,3,Female,95 12th Avenue,34.0,-118.02999877929688,25242.0,51465.0,0.0,702,2,5429,64,Mastercard,Credit,5194937321345581,03/2020,811,True,2,12200.0,11/2005,2020,No,,
840,7476323,1/1/2010 9:11,831,4156,$41.30 ,Swipe Transaction,73661,Thackerville,OK,73459,7995,"
",831,36,66,1983,10,Male,547 Norfolk Boulevard,41.290000915527344,-91.55000305175781,18302.0,37316.0,37515.0,726,2,4156,831,Mastercard,Debit,5176991873510835,04/2022,744,True,2,8571.0,08/2005,2015,No,No,
841,7476326,1/1/2010 9:12,156,4604,$3.81 ,Swipe Transaction,26810,Kamas,UT,84036,5541,"
",156,36,67,1983,7,Female,2062 Fourth Street,34.08000183105469,-117.45999908447266,13739.0,28007.0,0.0,691,4,4604,156,Mastercard,Debit (Prepaid),5395413641992121,12/2016,599,True,1,64.0,09/2006,2010,No,No,
842,7476327,1/1/2010 9:12,465,2433,$1.81 ,Swipe Transaction,20519,Nicholson,GA,30565,5942,"
",465,47,72,1972,5,Male,38318 West Drive,34.41999816894531,-84.11000061035156,20581.0,41965.0,55700.0,724,2,2433,465,Mastercard,Debit,5340964008686387,05/2021,458,True,2,16047.0,04/2002,2011,No,No,
843,7476328,1/1/2010 9:12,1063,2015,$2.20 ,Swipe Transaction,43149,Rochelle,IL,61068,5812,"
",1063,64,66,1956,2,Male,690 Jefferson Lane,41.90999984741211,-89.05999755859375,18590.0,37898.0,36994.0,716,5,2015,1063,Visa,Debit,4272145779221857,12/2022,960,True,2,15265.0,03/2000,2009,No,,
844,7476329,1/1/2010 9:12,1459,3383,($78.00),Swipe Transaction,43293,Albuquerque,NM,87121,5499,"
",1459,53,65,1967,2,Male,9385 Birch Street,35.11000061035156,-106.62000274658203,15385.0,31369.0,0.0,707,3,3383,1459,Mastercard,Debit,5197434740318528,08/2023,239,False,2,12708.0,06/2008,2008,No,No,
845,7476330,1/1/2010 9:13,37,1183,$60.00 ,Swipe Transaction,27092,Skaneateles Falls,NY,13153,4829,"
",37,41,60,1978,7,Female,533 Sussex Drive,43.310001373291016,-76.56999969482422,17013.0,34690.0,48954.0,683,4,1183,37,Mastercard,Debit,5345636299699533,02/2013,788,True,1,16315.0,02/2009,2010,No,No,
846,7476331,1/1/2010 9:13,351,1112,$1.72 ,Swipe Transaction,90329,Flushing,NY,11355,5411,"
",351,91,70,1928,9,Female,984 Little Creek Lane,40.77000045776367,-73.83999633789062,13810.0,17150.0,375.0,807,6,1112,351,Mastercard,Debit (Prepaid),5348108239138924,11/2023,893,True,2,54.0,02/2007,2010,No,No,
847,7476332,1/1/2010 9:13,828,4235,$20.14 ,Online Transaction,16798,ONLINE,,,4121,"
",828,59,71,1960,3,Female,85 Littlewood Avenue,29.450000762939453,-98.5,17609.0,35906.0,69819.0,659,3,4235,828,Amex,Credit,354919576312722,08/2021,795,True,1,9500.0,08/2008,2016,No,No,
848,7476333,1/1/2010 9:13,1449,1188,$3.85 ,Swipe Transaction,75936,Warner Robins,GA,31093,5814,"
",1449,66,63,1953,6,Male,5807 Lincoln Street,32.61000061035156,-83.62999725341797,15334.0,28104.0,12054.0,751,3,1188,1449,Mastercard,Debit (Prepaid),5154212510711021,09/2022,821,True,2,51.0,02/2009,2013,No,No,
849,7476334,1/1/2010 9:14,917,3410,$0.88 ,Swipe Transaction,12014,Alhambra,CA,91803,5814,"
",917,58,66,1962,1,Male,735 Forest Avenue,34.06999969482422,-118.13999938964844,20059.0,40900.0,64420.0,678,3,3410,917,Visa,Debit,4191974309505453,01/2018,802,True,2,17314.0,06/2008,2014,No,No,
850,7476335,1/1/2010 9:14,1028,2878,$41.76 ,Swipe Transaction,61195,Chicago,IL,60622,5541,"
",1028,50,66,1970,1,Male,1012 Hill Drive,41.83000183105469,-87.68000030517578,39789.0,81122.0,112394.0,682,5,2878,1028,Mastercard,Debit,5154620986833691,05/2022,7,True,1,43289.0,05/2005,2017,No,No,
851,7476336,1/1/2010 9:14,1459,3383,$48.27 ,Swipe Transaction,43293,Albuquerque,NM,87121,5499,"
",1459,53,65,1967,2,Male,9385 Birch Street,35.11000061035156,-106.62000274658203,15385.0,31369.0,0.0,707,3,3383,1459,Mastercard,Debit,5197434740318528,08/2023,239,False,2,12708.0,06/2008,2008,No,,
852,7476338,1/1/2010 9:15,39,2039,$56.73 ,Online Transaction,39021,ONLINE,,,4784,"
",39,54,67,1965,5,Female,984 Eighth Avenue,41.290000915527344,-72.36000061035156,30281.0,61740.0,126015.0,583,2,2039,39,Visa,Credit,4877727463431062,01/2023,537,True,2,16900.0,03/2002,2007,No,,
853,7476339,1/1/2010 9:15,335,5131,$6.03 ,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,"
",335,46,68,1973,7,Female,75 Birch Lane,26.739999771118164,-80.12000274658203,27696.0,56467.0,66565.0,688,3,5131,335,Visa,Debit,4414800408438414,06/2020,833,True,1,23401.0,10/2008,2011,No,No,
854,7476341,1/1/2010 9:15,1534,4250,$31.57 ,Online Transaction,16798,ONLINE,,,4121,"
",1534,36,65,1983,7,Male,1531 North Lane,39.900001525878906,-74.98999786376953,39626.0,80794.0,3867.0,803,2,4250,1534,Mastercard,Debit,5850069301598701,03/2021,390,True,1,26136.0,08/2008,2009,No,No,
855,7476342,1/1/2010 9:15,1660,3234,$6.13 ,Swipe Transaction,89100,Goodwell,OK,73939,5812,"
",1660,41,68,1978,4,Female,40 Washington Drive,36.72999954223633,-102.51000213623047,11342.0,23123.0,5079.0,723,6,3234,1660,Mastercard,Credit,5074836567307562,03/2023,741,False,2,6000.0,06/2002,2010,No,,
856,7476343,1/1/2010 9:16,63,60,$9.29 ,Swipe Transaction,50783,Newark,NJ,7103,5411,"
",63,40,64,1979,12,Male,390 Tenth Street,40.720001220703125,-74.16999816894531,17370.0,35418.0,51741.0,660,6,60,63,Visa,Debit,4840372814737208,11/2022,357,True,2,17082.0,01/2004,2011,No,No,
857,7476344,1/1/2010 9:16,506,2060,$79.76 ,Swipe Transaction,14801,Lake View,NY,14085,5655,"
",506,56,68,1964,1,Male,2742 El Camino Boulevard,42.709999084472656,-78.93000030517578,25916.0,52841.0,36288.0,733,5,2060,506,Mastercard,Debit,5123064836240629,03/2023,51,True,1,202.0,03/2004,2013,No,No,
858,7476345,1/1/2010 9:16,905,5087,$7.99 ,Swipe Transaction,69972,San Mateo,CA,94404,5814,"
",905,69,73,1950,11,Male,385 Maple Street,37.54999923706055,-122.26000213623047,47524.0,96901.0,182809.0,701,5,5087,905,Mastercard,Debit,5932193694740182,02/2010,963,True,1,19600.0,10/2007,2015,No,No,
859,7476346,1/1/2010 9:16,1463,5499,$8.64 ,Swipe Transaction,75781,Freehold,NY,12431,5411,"
",1463,80,69,1940,1,Female,221 Catherine Boulevard,42.150001525878906,-74.52999877929688,14515.0,9766.0,66.0,732,4,5499,1463,Mastercard,Debit,5314535985439666,06/2020,410,True,1,13930.0,11/2007,2010,No,No,
860,7476348,1/1/2010 9:16,1972,2075,$3.04 ,Swipe Transaction,75781,Cleveland,OH,44104,5411,"
",1972,73,68,1946,3,Female,3802 Maple Street,41.470001220703125,-81.66999816894531,9389.0,13089.0,10928.0,772,4,2075,1972,Amex,Credit,382031359848619,08/2012,412,False,2,6000.0,03/2005,2013,No,No,
861,7476349,1/1/2010 9:17,80,4492,$3.76 ,Swipe Transaction,90401,Deshler,OH,43516,5812,"
",80,82,67,1937,8,Female,362 Martin Luther King Street,41.0099983215332,-84.47000122070312,15090.0,21815.0,1597.0,498,5,4492,80,Visa,Debit,4749460533827117,09/2022,680,True,2,1703.0,09/1997,2009,No,No,
862,7476350,1/1/2010 9:17,733,3707,$120.00 ,Swipe Transaction,27092,San Angelo,TX,76903,4829,"
",733,36,68,1983,7,Male,895 Lexington Lane,31.489999771118164,-97.2300033569336,26061.0,53138.0,153374.0,606,4,3707,733,Discover,Credit,6689214851949611,03/2020,740,True,1,13400.0,07/2004,2005,No,No,
863,7476351,1/1/2010 9:17,885,5086,$0.28 ,Swipe Transaction,14528,Crane,MO,65633,5499,"
",885,36,66,1983,12,Male,7121 Fourth Avenue,36.66999816894531,-93.86000061035156,13895.0,28334.0,0.0,700,3,5086,885,Mastercard,Debit (Prepaid),5231994842307044,05/2023,580,True,1,63.0,10/2007,2013,No,,
864,7476352,1/1/2010 9:18,480,2929,$3.21 ,Swipe Transaction,73250,Walnut Creek,CA,94598,5411,"
",480,50,68,1969,11,Male,749 Oak Street,37.90999984741211,-122.01000213623047,42234.0,86113.0,177353.0,713,6,2929,480,Mastercard,Debit,5620895880327854,09/2022,944,True,1,51051.0,05/2007,2012,No,No,
865,7476353,1/1/2010 9:18,1028,2878,($71.00),Swipe Transaction,61195,Chicago,IL,60622,5541,"
",1028,50,66,1970,1,Male,1012 Hill Drive,41.83000183105469,-87.68000030517578,39789.0,81122.0,112394.0,682,5,2878,1028,Mastercard,Debit,5154620986833691,05/2022,7,True,1,43289.0,05/2005,2017,No,,
866,7476354,1/1/2010 9:18,1079,2842,$61.89 ,Swipe Transaction,53692,Rockville Centre,NY,11570,7538,"
",1079,65,60,1954,11,Female,422 Madison Lane,40.65999984741211,-73.62999725341797,48994.0,103294.0,39076.0,831,3,2842,1079,Mastercard,Debit,5504827836625705,02/2024,847,True,1,30753.0,05/2003,2008,No,,
867,7476356,1/1/2010 9:19,207,2143,$8.85 ,Swipe Transaction,12780,Danville,VA,24541,5411,"
",207,73,65,1946,10,Female,518 Main Street,36.58000183105469,-79.4000015258789,16745.0,28553.0,19507.0,745,5,2143,207,Mastercard,Debit (Prepaid),5657038959779902,12/2015,742,True,2,9.0,03/2007,2015,No,,
868,7476357,1/1/2010 9:19,573,3268,$1.48 ,Swipe Transaction,86438,Thomson,GA,30824,5499,"
",573,52,69,1967,7,Male,7970 Little Creek Drive,33.790000915527344,-82.47000122070312,14717.0,30011.0,84166.0,589,1,3268,573,Amex,Credit,350866149120216,09/2023,265,True,2,3400.0,06/2004,2008,No,No,
869,7476358,1/1/2010 9:19,1066,1126,$4.86 ,Swipe Transaction,98374,Earlington,PA,18918,5411,"
",1066,46,65,1973,6,Female,9846 Second Lane,40.27000045776367,-75.26000213623047,26545.0,54124.0,0.0,727,2,1126,1066,Visa,Debit,4623474503708079,11/2022,960,True,2,17309.0,02/2007,2010,No,,
870,7476359,1/1/2010 9:20,361,4703,$57.00 ,Swipe Transaction,22204,Hawthorne,CA,90250,5541,"
",361,43,68,1976,6,Male,125 Plum Drive,33.90999984741211,-118.33999633789062,19153.0,39052.0,65861.0,804,4,4703,361,Visa,Debit (Prepaid),4394875861818282,03/2021,15,True,2,20.0,09/2008,2008,No,,
871,7476360,1/1/2010 9:20,474,2218,$10.84 ,Swipe Transaction,48245,Williston Park,NY,11596,5651,"
",474,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.63999938964844,39705.0,80957.0,161166.0,683,6,2218,474,Mastercard,Debit,5707467948750618,03/2022,233,True,1,38084.0,03/2009,2010,No,,
872,7476361,1/1/2010 9:20,563,5074,$3.54 ,Swipe Transaction,94434,Cochranville,PA,19330,5411,"
",563,70,65,1950,1,Male,3485 Federal Avenue,39.869998931884766,-75.91999816894531,24725.0,49531.0,6707.0,737,6,5074,563,Mastercard,Debit,5493054218474584,01/2021,938,True,1,23231.0,10/2007,2011,No,No,
873,7476362,1/1/2010 9:20,1170,4592,$3.25 ,Swipe Transaction,92445,Mount Pleasant,NC,28124,5411,"
",1170,40,63,1980,2,Female,5191 Grant Drive,35.400001525878906,-80.43000030517578,20041.0,40867.0,50449.0,694,2,4592,1170,Visa,Credit,4192874179326162,07/2021,680,True,1,7900.0,09/2005,2009,No,,
874,7476363,1/1/2010 9:21,1412,3436,$2.49 ,Swipe Transaction,98648,Bowling Green,KY,42103,5814,"
",1412,58,67,1961,6,Female,91 Jefferson Drive,36.970001220703125,-86.44000244140625,26567.0,54166.0,0.0,707,5,3436,1412,Mastercard,Debit,5818161374881413,06/2014,212,False,2,10404.0,06/2009,2010,No,No,
875,7476366,1/1/2010 9:21,1759,4232,$2.23 ,Swipe Transaction,17812,Oceanside,CA,92057,5411,"
",1759,87,69,1932,11,Female,983 George Boulevard,33.27000045776367,-117.27999877929688,22270.0,33279.0,1642.0,778,6,4232,1759,Visa,Debit,4076578011196322,04/2024,992,True,1,18365.0,08/2007,2010,No,,
876,7476367,1/1/2010 9:21,1858,2146,$2.55 ,Swipe Transaction,75936,Pacoima,CA,91331,5814,"
",1858,73,64,1946,12,Male,6781 Spruce Boulevard,34.25,-118.41000366210938,14317.0,26481.0,10392.0,705,1,2146,1858,Mastercard,Credit,5990870436342591,12/2022,373,True,2,8200.0,03/2007,2010,No,No,
877,7476368,1/1/2010 9:21,1995,190,$45.84 ,Swipe Transaction,81536,York,PA,17406,5310,"
",1995,64,62,1955,7,Female,28 First Lane,39.91999816894531,-77.70999908447266,20943.0,39206.0,9219.0,605,4,190,1995,Amex,Credit,316487244875963,08/2023,737,False,2,9700.0,01/2009,2009,No,No,
878,7476369,1/1/2010 9:22,87,109,$3.24 ,Swipe Transaction,15193,San Benito,TX,78586,5655,"
",87,58,71,1961,5,Male,663 Second Boulevard,26.1299991607666,-97.62999725341797,11844.0,24155.0,2870.0,802,3,109,87,Visa,Credit,4372177587368958,05/2022,450,True,1,6300.0,01/2006,2011,No,No,
879,7476370,1/1/2010 9:22,421,2177,$2.02 ,Swipe Transaction,75781,Cedar Rapids,IA,52405,5411,"
",421,53,67,1967,1,Female,595 Valley Stream Drive,41.970001220703125,-91.66000366210938,22502.0,45876.0,58252.0,790,7,2177,421,Mastercard,Credit,5973458794875603,09/2023,685,True,1,10600.0,03/2008,2016,No,No,
880,7476371,1/1/2010 9:22,1459,3383,$78.00 ,Swipe Transaction,43293,Albuquerque,NM,87121,5499,"
",1459,53,65,1967,2,Male,9385 Birch Street,35.11000061035156,-106.62000274658203,15385.0,31369.0,0.0,707,3,3383,1459,Mastercard,Debit,5197434740318528,08/2023,239,False,2,12708.0,06/2008,2008,No,No,
881,7476372,1/1/2010 9:22,1540,3763,$47.94 ,Online Transaction,39021,ONLINE,,,4784,"
",1540,55,61,1964,9,Female,1513 Valley Boulevard,39.33000183105469,-84.54000091552734,21992.0,44839.0,63194.0,625,3,3763,1540,Mastercard,Debit,5883802092372517,12/2014,346,True,1,3836.0,07/2006,2009,No,No,
882,7476373,1/1/2010 9:23,973,3833,$8.71 ,Swipe Transaction,98374,Crenshaw,MS,38621,5411,"
",973,55,68,1964,5,Male,1587 Rose Lane,34.5099983215332,-89.94000244140625,12285.0,25051.0,19465.0,734,4,3833,973,Amex,Credit,343206406411256,09/2024,201,True,1,8300.0,07/2008,2015,No,,
